"Wavelength","HOURS","sample_name","sample","blank","intensity_bl_corrected"
730,36.6902777777778,"SD-1  medium bicarb + Ferric Citrate",0.834,0.125,0.709
730,36.6902777777778,"SD-1  medium PIPES + Ferric Citrate",0.151,0.144,0.00700000000000001
730,36.6902777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.869,0.144,0.725
730,36.6902777777778,"SD-1 Defined media + Acetate",0.125,0.116,0.00899999999999999
730,36.6902777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.439,0.122,0.317
730,37.0238888888889,"PCA + DMR",0.184,0.196,-0.012
730,37.0238888888889,"PCA + DMR + Fumarate",0.166,0.162,0.004
730,37.0238888888889,"PCA + medium + Fumarate",0.094,0.089,0.005
730,37.0238888888889,"SD-1  DMR",0.633,0.218,0.415
730,37.0238888888889,"SD-1  DMR+ Ferric citrate",0.82,0.24,0.58
730,37.0238888888889,"SD-1  medium bicarb + Ferric Citrate",0.835,0.125,0.71
730,37.0238888888889,"SD-1  medium PIPES + Ferric Citrate",0.151,0.145,0.00600000000000001
730,37.0238888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.896,0.144,0.752
730,37.0238888888889,"SD-1 Defined media + Acetate",0.125,0.113,0.012
730,37.0238888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.44,0.122,0.318
730,37.3575,"PCA + DMR",0.184,0.196,-0.012
730,37.3575,"PCA + DMR + Fumarate",0.166,0.162,0.004
730,37.3575,"PCA + medium + Fumarate",0.094,0.089,0.005
730,37.3575,"SD-1  DMR",0.635,0.218,0.417
730,37.3575,"SD-1  DMR+ Ferric citrate",0.822,0.24,0.582
730,37.3575,"SD-1  medium bicarb + Ferric Citrate",0.836,0.126,0.71
730,37.3575,"SD-1  medium PIPES + Ferric Citrate",0.151,0.145,0.00600000000000001
730,37.3575,"SD-1  medium PIPES + Ferric Citrate + lactate",0.92,0.144,0.776
730,37.3575,"SD-1 Defined media + Acetate",0.125,0.112,0.013
730,37.3575,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.441,0.122,0.319
730,37.6911111111111,"PCA + DMR",0.184,0.196,-0.012
730,37.6911111111111,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,37.6911111111111,"PCA + medium + Fumarate",0.094,0.089,0.005
730,37.6911111111111,"SD-1  DMR",0.635,0.218,0.417
730,37.6911111111111,"SD-1  DMR+ Ferric citrate",0.824,0.24,0.584
730,37.6911111111111,"SD-1  medium bicarb + Ferric Citrate",0.836,0.126,0.71
730,37.6911111111111,"SD-1  medium PIPES + Ferric Citrate",0.151,0.145,0.00600000000000001
730,37.6911111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.946,0.144,0.802
730,37.6911111111111,"SD-1 Defined media + Acetate",0.126,0.116,0.01
730,37.6911111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.442,0.122,0.32
730,38.0247222222222,"PCA + DMR",0.184,0.196,-0.012
730,38.0247222222222,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,38.0247222222222,"PCA + medium + Fumarate",0.094,0.089,0.005
730,38.0247222222222,"SD-1  DMR",0.636,0.218,0.418
730,38.0247222222222,"SD-1  DMR+ Ferric citrate",0.826,0.24,0.586
730,38.0247222222222,"SD-1  medium bicarb + Ferric Citrate",0.837,0.126,0.711
730,38.0247222222222,"SD-1  medium PIPES + Ferric Citrate",0.151,0.145,0.00600000000000001
730,38.0247222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.979,0.144,0.835
730,38.0247222222222,"SD-1 Defined media + Acetate",0.126,0.112,0.014
730,38.0247222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.444,0.123,0.321
730,38.3583333333333,"PCA + DMR",0.184,0.196,-0.012
730,38.3583333333333,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,38.3583333333333,"PCA + medium + Fumarate",0.094,0.089,0.005
730,38.3583333333333,"SD-1  DMR",0.637,0.218,0.419
730,38.3583333333333,"SD-1  DMR+ Ferric citrate",0.827,0.24,0.587
730,38.3583333333333,"SD-1  medium bicarb + Ferric Citrate",0.838,0.126,0.712
730,38.3583333333333,"SD-1  medium PIPES + Ferric Citrate",0.151,0.145,0.00600000000000001
730,38.3583333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",1.002,0.144,0.858
730,38.3583333333333,"SD-1 Defined media + Acetate",0.127,0.112,0.015
730,38.3583333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.445,0.122,0.323
730,38.6919444444444,"PCA + DMR",0.184,0.196,-0.012
730,38.6919444444444,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,38.6919444444444,"PCA + medium + Fumarate",0.093,0.089,0.004
730,38.6919444444444,"SD-1  DMR",0.64,0.218,0.422
730,38.6919444444444,"SD-1  DMR+ Ferric citrate",0.826,0.24,0.586
730,38.6919444444444,"SD-1  medium bicarb + Ferric Citrate",0.838,0.125,0.713
730,38.6919444444444,"SD-1  medium PIPES + Ferric Citrate",0.151,0.145,0.00600000000000001
730,38.6919444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",1.019,0.144,0.875
730,38.6919444444444,"SD-1 Defined media + Acetate",0.127,0.112,0.015
730,38.6919444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.447,0.122,0.325
730,39.0255555555556,"PCA + DMR",0.184,0.196,-0.012
730,39.0255555555556,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,39.0255555555556,"PCA + medium + Fumarate",0.093,0.089,0.004
730,39.0255555555556,"SD-1  DMR",0.64,0.218,0.422
730,39.0255555555556,"SD-1  DMR+ Ferric citrate",0.829,0.24,0.589
730,39.0255555555556,"SD-1  medium bicarb + Ferric Citrate",0.84,0.126,0.714
730,39.0255555555556,"SD-1  medium PIPES + Ferric Citrate",0.151,0.145,0.00600000000000001
730,39.0255555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",1.03,0.144,0.886
730,39.0255555555556,"SD-1 Defined media + Acetate",0.127,0.112,0.015
730,39.0255555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.449,0.123,0.326
730,39.3591666666667,"PCA + DMR",0.184,0.196,-0.012
730,39.3591666666667,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,39.3591666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,39.3591666666667,"SD-1  DMR",0.641,0.218,0.423
730,39.3591666666667,"SD-1  DMR+ Ferric citrate",0.829,0.24,0.589
730,39.3591666666667,"SD-1  medium bicarb + Ferric Citrate",0.84,0.126,0.714
730,39.3591666666667,"SD-1  medium PIPES + Ferric Citrate",0.152,0.144,0.00800000000000001
730,39.3591666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",1.051,0.144,0.907
730,39.3591666666667,"SD-1 Defined media + Acetate",0.128,0.112,0.016
730,39.3591666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.451,0.122,0.329
730,39.6927777777778,"PCA + DMR",0.184,0.196,-0.012
730,39.6927777777778,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,39.6927777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,39.6927777777778,"SD-1  DMR",0.643,0.218,0.425
730,39.6927777777778,"SD-1  DMR+ Ferric citrate",0.83,0.24,0.59
730,39.6927777777778,"SD-1  medium bicarb + Ferric Citrate",0.84,0.126,0.714
730,39.6927777777778,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,39.6927777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",1.083,0.144,0.939
730,39.6927777777778,"SD-1 Defined media + Acetate",0.128,0.112,0.016
730,39.6927777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.453,0.123,0.33
730,40.0263888888889,"PCA + DMR",0.184,0.196,-0.012
730,40.0263888888889,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,40.0263888888889,"PCA + medium + Fumarate",0.094,0.089,0.005
730,40.0263888888889,"SD-1  DMR",0.644,0.218,0.426
730,40.0263888888889,"SD-1  DMR+ Ferric citrate",0.831,0.239,0.592
730,40.0263888888889,"SD-1  medium bicarb + Ferric Citrate",0.841,0.126,0.715
730,40.0263888888889,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,40.0263888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",1.104,0.144,0.96
730,40.0263888888889,"SD-1 Defined media + Acetate",0.128,0.113,0.015
730,40.0263888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.455,0.122,0.333
730,40.36,"PCA + DMR",0.184,0.196,-0.012
730,40.36,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,40.36,"PCA + medium + Fumarate",0.093,0.089,0.004
730,40.36,"SD-1  DMR",0.645,0.218,0.427
730,40.36,"SD-1  DMR+ Ferric citrate",0.831,0.239,0.592
730,40.36,"SD-1  medium bicarb + Ferric Citrate",0.841,0.125,0.716
730,40.36,"SD-1  medium PIPES + Ferric Citrate",0.152,0.147,0.005
730,40.36,"SD-1  medium PIPES + Ferric Citrate + lactate",1.12,0.144,0.976
730,40.36,"SD-1 Defined media + Acetate",0.129,0.116,0.013
730,40.36,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.456,0.123,0.333
730,40.6936111111111,"PCA + DMR",0.184,0.196,-0.012
730,40.6936111111111,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,40.6936111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,40.6936111111111,"SD-1  DMR",0.646,0.218,0.428
730,40.6936111111111,"SD-1  DMR+ Ferric citrate",0.831,0.239,0.592
730,40.6936111111111,"SD-1  medium bicarb + Ferric Citrate",0.842,0.126,0.716
730,40.6936111111111,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,40.6936111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",1.116,0.144,0.972
730,40.6936111111111,"SD-1 Defined media + Acetate",0.129,0.114,0.015
730,40.6936111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.458,0.123,0.335
730,41.0272222222222,"PCA + DMR",0.184,0.196,-0.012
730,41.0272222222222,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,41.0272222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,41.0272222222222,"SD-1  DMR",0.647,0.218,0.429
730,41.0272222222222,"SD-1  DMR+ Ferric citrate",0.833,0.239,0.594
730,41.0272222222222,"SD-1  medium bicarb + Ferric Citrate",0.843,0.126,0.717
730,41.0272222222222,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,41.0272222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",1.111,0.144,0.967
730,41.0272222222222,"SD-1 Defined media + Acetate",0.129,0.112,0.017
730,41.0272222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.46,0.122,0.338
730,41.3608333333333,"PCA + DMR",0.184,0.196,-0.012
730,41.3608333333333,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,41.3608333333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,41.3608333333333,"SD-1  DMR",0.649,0.218,0.431
730,41.3608333333333,"SD-1  DMR+ Ferric citrate",0.833,0.238,0.595
730,41.3608333333333,"SD-1  medium bicarb + Ferric Citrate",0.843,0.126,0.717
730,41.3608333333333,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,41.3608333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",1.105,0.144,0.961
730,41.3608333333333,"SD-1 Defined media + Acetate",0.13,0.117,0.013
730,41.3608333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.462,0.122,0.34
730,41.6944444444444,"PCA + DMR",0.184,0.196,-0.012
730,41.6944444444444,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,41.6944444444444,"PCA + medium + Fumarate",0.093,0.09,0.003
730,41.6944444444444,"SD-1  DMR",0.651,0.218,0.433
730,41.6944444444444,"SD-1  DMR+ Ferric citrate",0.833,0.238,0.595
730,41.6944444444444,"SD-1  medium bicarb + Ferric Citrate",0.844,0.126,0.718
730,41.6944444444444,"SD-1  medium PIPES + Ferric Citrate",0.152,0.147,0.005
730,41.6944444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",1.097,0.144,0.953
730,41.6944444444444,"SD-1 Defined media + Acetate",0.13,0.114,0.016
730,41.6944444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.464,0.122,0.342
730,42.0280555555556,"PCA + DMR",0.184,0.196,-0.012
730,42.0280555555556,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,42.0280555555556,"PCA + medium + Fumarate",0.093,0.089,0.004
730,42.0280555555556,"SD-1  DMR",0.651,0.218,0.433
730,42.0280555555556,"SD-1  DMR+ Ferric citrate",0.834,0.238,0.596
730,42.0280555555556,"SD-1  medium bicarb + Ferric Citrate",0.844,0.126,0.718
730,42.0280555555556,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,42.0280555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",1.086,0.144,0.942
730,42.0280555555556,"SD-1 Defined media + Acetate",0.13,0.113,0.017
730,42.0280555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.467,0.123,0.344
730,42.3616666666667,"PCA + DMR",0.184,0.196,-0.012
730,42.3616666666667,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,42.3616666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,42.3616666666667,"SD-1  DMR",0.652,0.219,0.433
730,42.3616666666667,"SD-1  DMR+ Ferric citrate",0.835,0.238,0.597
730,42.3616666666667,"SD-1  medium bicarb + Ferric Citrate",0.845,0.126,0.719
730,42.3616666666667,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,42.3616666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",1.076,0.144,0.932
730,42.3616666666667,"SD-1 Defined media + Acetate",0.13,0.114,0.016
730,42.3616666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.469,0.123,0.346
730,42.6952777777778,"PCA + DMR",0.184,0.196,-0.012
730,42.6952777777778,"PCA + DMR + Fumarate",0.165,0.161,0.004
730,42.6952777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,42.6952777777778,"SD-1  DMR",0.653,0.219,0.434
730,42.6952777777778,"SD-1  DMR+ Ferric citrate",0.835,0.238,0.597
730,42.6952777777778,"SD-1  medium bicarb + Ferric Citrate",0.846,0.127,0.719
730,42.6952777777778,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,42.6952777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",1.072,0.144,0.928
730,42.6952777777778,"SD-1 Defined media + Acetate",0.13,0.112,0.018
730,42.6952777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.472,0.122,0.35
730,43.0288888888889,"PCA + DMR",0.184,0.196,-0.012
730,43.0288888888889,"PCA + DMR + Fumarate",0.165,0.161,0.004
730,43.0288888888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,43.0288888888889,"SD-1  DMR",0.654,0.219,0.435
730,43.0288888888889,"SD-1  DMR+ Ferric citrate",0.838,0.238,0.6
730,43.0288888888889,"SD-1  medium bicarb + Ferric Citrate",0.846,0.126,0.72
730,43.0288888888889,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,43.0288888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",1.065,0.144,0.921
730,43.0288888888889,"SD-1 Defined media + Acetate",0.131,0.112,0.019
730,43.0288888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.476,0.123,0.353
730,43.3625,"PCA + DMR",0.184,0.196,-0.012
730,43.3625,"PCA + DMR + Fumarate",0.165,0.161,0.004
730,43.3625,"PCA + medium + Fumarate",0.093,0.089,0.004
730,43.3625,"SD-1  DMR",0.656,0.219,0.437
730,43.3625,"SD-1  DMR+ Ferric citrate",0.837,0.238,0.599
730,43.3625,"SD-1  medium bicarb + Ferric Citrate",0.847,0.126,0.721
730,43.3625,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,43.3625,"SD-1  medium PIPES + Ferric Citrate + lactate",1.069,0.144,0.925
730,43.3625,"SD-1 Defined media + Acetate",0.131,0.112,0.019
730,43.3625,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.478,0.122,0.356
730,43.6961111111111,"PCA + DMR",0.184,0.196,-0.012
730,43.6961111111111,"PCA + DMR + Fumarate",0.165,0.161,0.004
730,43.6961111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,43.6961111111111,"SD-1  DMR",0.657,0.219,0.438
730,43.6961111111111,"SD-1  DMR+ Ferric citrate",0.837,0.238,0.599
730,43.6961111111111,"SD-1  medium bicarb + Ferric Citrate",0.847,0.127,0.72
730,43.6961111111111,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,43.6961111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",1.068,0.144,0.924
730,43.6961111111111,"SD-1 Defined media + Acetate",0.131,0.112,0.019
730,43.6961111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.481,0.123,0.358
730,44.0297222222222,"PCA + DMR",0.184,0.196,-0.012
730,44.0297222222222,"PCA + DMR + Fumarate",0.165,0.161,0.004
730,44.0297222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,44.0297222222222,"SD-1  DMR",0.658,0.219,0.439
730,44.0297222222222,"SD-1  DMR+ Ferric citrate",0.837,0.238,0.599
730,44.0297222222222,"SD-1  medium bicarb + Ferric Citrate",0.848,0.126,0.722
730,44.0297222222222,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,44.0297222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",1.07,0.144,0.926
730,44.0297222222222,"SD-1 Defined media + Acetate",0.132,0.112,0.02
730,44.0297222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.484,0.122,0.362
730,44.3633333333333,"PCA + DMR",0.184,0.196,-0.012
730,44.3633333333333,"PCA + DMR + Fumarate",0.165,0.161,0.004
730,44.3633333333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,44.3633333333333,"SD-1  DMR",0.66,0.219,0.441
730,44.3633333333333,"SD-1  DMR+ Ferric citrate",0.839,0.238,0.601
730,44.3633333333333,"SD-1  medium bicarb + Ferric Citrate",0.848,0.126,0.722
730,44.3633333333333,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,44.3633333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",1.058,0.144,0.914
730,44.3633333333333,"SD-1 Defined media + Acetate",0.132,0.114,0.018
730,44.3633333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.488,0.123,0.365
730,44.6969444444444,"PCA + DMR",0.184,0.196,-0.012
730,44.6969444444444,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,44.6969444444444,"PCA + medium + Fumarate",0.093,0.089,0.004
730,44.6969444444444,"SD-1  DMR",0.661,0.219,0.442
730,44.6969444444444,"SD-1  DMR+ Ferric citrate",0.838,0.238,0.6
730,44.6969444444444,"SD-1  medium bicarb + Ferric Citrate",0.849,0.126,0.723
730,44.6969444444444,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,44.6969444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",1.043,0.144,0.899
730,44.6969444444444,"SD-1 Defined media + Acetate",0.133,0.114,0.019
730,44.6969444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.492,0.122,0.37
730,45.0305555555556,"PCA + DMR",0.184,0.196,-0.012
730,45.0305555555556,"PCA + DMR + Fumarate",0.165,0.162,0.003
730,45.0305555555556,"PCA + medium + Fumarate",0.093,0.089,0.004
730,45.0305555555556,"SD-1  DMR",0.661,0.219,0.442
730,45.0305555555556,"SD-1  DMR+ Ferric citrate",0.84,0.238,0.602
730,45.0305555555556,"SD-1  medium bicarb + Ferric Citrate",0.85,0.125,0.725
730,45.0305555555556,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,45.0305555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",1.024,0.144,0.88
730,45.0305555555556,"SD-1 Defined media + Acetate",0.133,0.112,0.021
730,45.0305555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.494,0.123,0.371
730,45.3641666666667,"PCA + DMR",0.184,0.196,-0.012
730,45.3641666666667,"PCA + DMR + Fumarate",0.164,0.161,0.003
730,45.3641666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,45.3641666666667,"SD-1  DMR",0.663,0.219,0.444
730,45.3641666666667,"SD-1  DMR+ Ferric citrate",0.839,0.237,0.602
730,45.3641666666667,"SD-1  medium bicarb + Ferric Citrate",0.85,0.126,0.724
730,45.3641666666667,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,45.3641666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",1.003,0.144,0.859
730,45.3641666666667,"SD-1 Defined media + Acetate",0.133,0.112,0.021
730,45.3641666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.5,0.122,0.378
730,45.6977777777778,"PCA + DMR",0.184,0.196,-0.012
730,45.6977777777778,"PCA + DMR + Fumarate",0.164,0.161,0.003
730,45.6977777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,45.6977777777778,"SD-1  DMR",0.663,0.219,0.444
730,45.6977777777778,"SD-1  DMR+ Ferric citrate",0.84,0.237,0.603
730,45.6977777777778,"SD-1  medium bicarb + Ferric Citrate",0.851,0.126,0.725
730,45.6977777777778,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,45.6977777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.985,0.144,0.841
730,45.6977777777778,"SD-1 Defined media + Acetate",0.134,0.112,0.022
730,45.6977777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.503,0.122,0.381
730,46.0313888888889,"PCA + DMR",0.184,0.197,-0.013
730,46.0313888888889,"PCA + DMR + Fumarate",0.164,0.161,0.003
730,46.0313888888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,46.0313888888889,"SD-1  DMR",0.665,0.219,0.446
730,46.0313888888889,"SD-1  DMR+ Ferric citrate",0.84,0.237,0.603
730,46.0313888888889,"SD-1  medium bicarb + Ferric Citrate",0.851,0.126,0.725
730,46.0313888888889,"SD-1  medium PIPES + Ferric Citrate",0.152,0.145,0.00700000000000001
730,46.0313888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.968,0.144,0.824
730,46.0313888888889,"SD-1 Defined media + Acetate",0.134,0.112,0.022
730,46.0313888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.507,0.123,0.384
730,46.365,"PCA + DMR",0.184,0.196,-0.012
730,46.365,"PCA + DMR + Fumarate",0.164,0.161,0.003
730,46.365,"PCA + medium + Fumarate",0.093,0.089,0.004
730,46.365,"SD-1  DMR",0.665,0.219,0.446
730,46.365,"SD-1  DMR+ Ferric citrate",0.841,0.237,0.604
